"","Incident_ID","Incident_date","State","City","Address","No_killed","No_injured","Geo_Address","lon","lat"
"174",143723,2014-06-07,"South Carolina","Moncks Corner","Tish Lane",1,5,"Tish Lane, Moncks Corner, South Carolina",-80.13137,33.1714215
"175",143979,2014-06-07,"Michigan","Oak Park","10811 W. Ten Mile Rd.",1,3,"10811 W. Ten Mile Rd., Oak Park, Michigan",-83.1709296,42.4719771
"176",142822,2014-06-04,"Illinois","Chicago","4900 West West End Avenue",1,3,"4900 West West End Avenue, Chicago, Illinois",-87.7481889,41.8832794
"177",142818,2014-06-03,"Georgia","Atlanta","Auburn Avenue",1,4,"Auburn Avenue, Atlanta, Georgia",-84.376547,33.7537814
"178",142076,2014-06-02,"Illinois","Chicago","2660 E. 79th St",0,7,"2660 E. 79th St, Chicago, Illinois",-87.5591115,41.7521292
"179",141382,2014-06-01,"Illinois","Chicago","West Ferdinand Street and North Lavergne Avenue",1,5,"West Ferdinand Street and North Lavergne Avenue, Chicago, Illinois",-87.7504935,41.889518
"180",141792,2014-06-01,"California","Sacramento","6500 46th Street",0,4,"6500 46th Street, Sacramento, California",-121.4514876,38.5087136
"181",153532,2014-05-31,"California","San Bernardino","800 block of West Victoria St",1,3,"800 block of West Victoria St, San Bernardino, California",-117.2958486,34.1111278
"182",139281,2014-05-25,"Ohio","Toledo","2100 block of Joffre Avenue",1,3,"2100 block of Joffre Avenue, Toledo, Ohio",-83.5864427,41.6616563
"183",138567,2014-05-24,"Michigan","Detroit","Strathmoor St",0,4,"Strathmoor St, Detroit, Michigan",-83.187569,42.397021
"184",138645,2014-05-24,"South Carolina","Myrtle Beach","104 N Ocean Blvd",3,1,"104 N Ocean Blvd, Myrtle Beach, South Carolina",-78.8873133,33.6836247
"185",140185,2014-05-23,"Louisiana","New Orleans","6200 block of Eads Street",1,7,"6200 block of Eads Street, New Orleans, Louisiana",-90.0507377,30.0227315
"186",138282,2014-05-23,"California","Goleta","840 Embarcadero del Norte",4,7,"840 Embarcadero del Norte, Goleta, California",-119.8550772,34.4142392
"187",138370,2014-05-23,"California","Bellflower","9541 Flower Street",2,2,"9541 Flower Street, Bellflower, California",-118.1303257,33.8821979
"188",142123,2014-05-21,"Texas","Dallas","4500 block of Village Fair Drive",1,3,"4500 block of Village Fair Drive, Dallas, Texas",-96.8265721,32.6979575
"189",135904,2014-05-18,"Ohio","Sandusky","1643 Cleveland Rd",0,7,"1643 Cleveland Rd, Sandusky, Ohio",-82.6858494,41.4429533
"190",136567,2014-05-17,"California","Coachella","84000 block of Pedro Drive",1,3,"84000 block of Pedro Drive, Coachella, California",-116.1887575,33.685146
"191",136163,2014-05-17,"District of Columbia","Washington","2200 block of Adams Pl NE",0,5,"2200 block of Adams Pl NE, Washington, District of Columbia",-76.9749005,38.919284
"192",134823,2014-05-13,"Georgia","Atlanta","Panther Trail and Childress Drive",0,5,"Panther Trail and Childress Drive, Atlanta, Georgia",-84.486189,33.698155
"193",134591,2014-05-12,"Illinois","Chicago","3400 West 24th Street",0,4,"3400 West 24th Street, Chicago, Illinois",-87.710006,41.8480692
"194",134238,2014-05-11,"Tennessee","Memphis","2517 Shasta",0,7,"2517 Shasta, Memphis, Tennessee",-89.9732795,35.1687664
"195",156823,2014-05-10,"California","Sacramento","3031 Guadalajara Way",1,6,"3031 Guadalajara Way, Sacramento, California",-121.5248455,38.6240965
"196",134044,2014-05-10,"Georgia","Stone Mountain","1100 To Lani Farm Road",1,3,"1100 To Lani Farm Road, Stone Mountain, Georgia",-84.2056287,33.7621624
"197",134052,2014-05-10,"Georgia","Decatur","Shamrock Dr",2,3,"Shamrock Dr, Decatur, Georgia",-84.2573284,33.7308617
"198",131697,2014-05-04,"Illinois","Chicago","500 West Erie Street",1,3,"500 West Erie Street, Chicago, Illinois",-87.6414342,41.8941435
"199",132897,2014-05-04,"Colorado","Wheat Ridge","12100 W 44th",0,4,"12100 W 44th, Wheat Ridge, Colorado",-105.1342557,39.7774863
"200",131998,2014-05-03,"Arkansas","Jonesboro","2201 Moore Rd",4,4,"2201 Moore Rd, Jonesboro, Arkansas",-90.6155869,35.8183521
"201",132405,2014-05-03,"Texas","Houston","Gears Rd and Trickey Rd",0,6,"Gears Rd and Trickey Rd, Houston, Texas",-95.444696,29.9460302
"202",130933,2014-04-30,"Illinois","Chicago","7200 South Phillips Avenue",0,4,"7200 South Phillips Avenue, Chicago, Illinois",-87.5657674,41.7644081
"203",130232,2014-04-29,"Georgia","Kennesaw","1675 Airport Road",1,6,"1675 Airport Road, Kennesaw, Georgia",-84.6019546,34.0087685
"204",129730,2014-04-27,"New York","Troy","Fourth Street",0,5,"Fourth Street, Troy, New York",-73.6911982,42.7213387
"205",128871,2014-04-25,"Tennessee","Memphis","2000 Chelsea Avenue",2,3,"2000 Chelsea Avenue, Memphis, Tennessee",-89.9906671,35.1734373
"206",173109,2014-04-22,"California","Los Angeles","6419 Brynhurst Avenue",1,3,"6419 Brynhurst Avenue, Los Angeles, California",-118.3342865,33.9810999
"207",127045,2014-04-20,"Illinois","Montgomery","1300 block of Jackson St",0,6,"1300 block of Jackson St, Montgomery, Illinois",-88.3104317,41.7302378
"208",127381,2014-04-20,"Florida","Tampa","2902 N. 32nd St.",2,2,"2902 N. 32nd St., Tampa, Florida",-82.4255057,27.9692218
"209",127413,2014-04-20,"Illinois","Chicago","6600 South Michigan Ave",0,5,"6600 South Michigan Ave, Chicago, Illinois",-87.6230732,41.7745371
"210",156828,2014-04-14,"District of Columbia","Washington","1909 19th St SE",0,4,"1909 19th St SE, Washington, District of Columbia",-76.9773537,38.8682391
"211",125028,2014-04-12,"Louisiana","New Orleans","2100 block of Pauger Street",1,3,"2100 block of Pauger Street, New Orleans, Louisiana",-90.0607737,29.9715017
"212",124146,2014-04-11,"Indiana","Richmond","North 15th and H Streets",0,4,"North 15th and H Streets, Richmond, Indiana",-84.881606,39.838645
"213",124131,2014-04-09,"Illinois","Rockford","300 N Sunset Ave",0,5,"300 N Sunset Ave, Rockford, Illinois",-89.1183927,42.2787689
"214",123891,2014-04-09,"Tennessee","Lookout Valley","Kellys Ferry Road and Kellys Ferry Place",3,1,"Kellys Ferry Road and Kellys Ferry Place, Lookout Valley, Tennessee",-85.3877316,35.0246925
"215",123008,2014-04-07,"Louisiana","New Orleans","500 block of South Alexander Street",0,4,"500 block of South Alexander Street, New Orleans, Louisiana",-90.1071864,29.9732273
"216",123666,2014-04-06,"Massachusetts","Springfield","90 Worthington St.",0,4,"90 Worthington St., Springfield, Massachusetts",-72.5937223,42.1031641
"217",125863,2014-04-06,"Oklahoma","Oklahoma City","Northwest 29th Street and Portland Avenue",0,4,"Northwest 29th Street and Portland Avenue, Oklahoma City, Oklahoma",-97.583367,35.4987478
"218",122136,2014-04-05,"Illinois","Chicago","4300 W Wilcox Street",1,5,"4300 W Wilcox Street, Chicago, Illinois",-87.733109,41.879032
"219",122612,2014-04-05,"Arizona","Phoenix","5400 block of W Palm Ln",1,3,"5400 block of W Palm Ln, Phoenix, Arizona",-112.1757318,33.4698465
"220",122672,2014-04-05,"California","Fairfield","Orchid Street",0,4,"Orchid Street, Fairfield, California",-122.036953,38.278664
"221",121031,2014-04-02,"Texas","Fort Hood","Motor Pool Road and Tank Destroyer Boulevard",4,16,"Motor Pool Road and Tank Destroyer Boulevard, Fort Hood, Texas",-97.7944469,31.1329784
"222",120303,2014-03-30,"North Carolina","Charlotte","4300 Sunset Road",0,5,"4300 Sunset Road, Charlotte, North Carolina",-80.8562731,35.3049935
"223",120621,2014-03-30,"Mississippi","Starkville","N/A",0,5,"N/A, Starkville, Mississippi",-88.8183872,33.4503998
"224",117818,2014-03-23,"Texas","Arlington","2700 Majesty Drive",1,3,"2700 Majesty Drive, Arlington, Texas",-97.0613775,32.7548068
"225",172722,2014-03-23,"California","Long Beach","601 Long Beach Boulevard",1,3,"601 Long Beach Boulevard, Long Beach, California",-118.1897511,33.7743901
"226",117914,2014-03-23,"California","San Francisco","Turk and Taylor",0,7,"Turk and Taylor, San Francisco, California",-122.4107884,37.7832352
"227",117642,2014-03-21,"South Carolina","North Charleston","7550 Dorchester Road",0,4,"7550 Dorchester Road, North Charleston, South Carolina",-80.0787343,32.9035946
"228",117591,2014-03-16,"Texas","Beaumont","S 4th St",3,1,"S 4th St, Beaumont, Texas",-94.1155643,30.0588443
"229",125855,2014-03-16,"Georgia","Waynesboro","4960 Highway 80 West",0,4,"4960 Highway 80 West, Waynesboro, Georgia",-81.8474274,33.209855
"230",115012,2014-03-14,"New York","Brooklyn","S. Second and Roebling Sts",0,4,"S. Second and Roebling Sts, Brooklyn, New York",-73.9590615,40.7121669
"231",113156,2014-03-09,"Ohio","Fremont","531 W State St",3,1,"531 W State St, Fremont, Ohio",-83.1166896,41.3483883
"232",113247,2014-03-09,"Texas","Austin","4900 block of West Race Avenue",0,6,"4900 block of West Race Avenue, Austin, Texas",-87.7484157,41.8907103
"233",113255,2014-03-08,"California","Richmond","1600 block of First Street",1,3,"1600 block of First Street, Richmond, California",-122.368475,37.956275
"234",113214,2014-03-08,"Illinois","Chicago","4900 West Race Ave",0,6,"4900 West Race Ave, Chicago, Illinois",-87.7484157,41.8907103
"235",112415,2014-03-05,"South Carolina","Pelzer","Law St",3,1,"Law St, Pelzer, South Carolina",-82.45249,34.6390534
"236",111095,2014-03-01,"Pennsylvania","Pittsburgh","Hamilton Avenue",1,4,"Hamilton Avenue, Pittsburgh, Pennsylvania",-79.9003569,40.4552677
"237",111109,2014-03-01,"Michigan","Detroit","7800 Gratiot Av.",0,4,"7800 Gratiot Av., Detroit, Michigan",-83.0147785,42.3779806
"238",109957,2014-02-25,"Virginia","Glade Spring","33325 Graceland Ln",4,1,"33325 Graceland Ln, Glade Spring, Virginia",-81.7858764,36.7840021
"239",109142,2014-02-22,"California","Wilmington","1200 block of W Papeete St",0,4,"1200 block of W Papeete St, Wilmington, California",-118.2778726,33.7868812
"240",108691,2014-02-20,"Indiana","Indianapolis","3400 block of South Parker",4,0,"3400 block of South Parker, Indianapolis, Indiana",-86.1139516,39.7170533
"241",108649,2014-02-20,"California","Alturas","300 W 1st St",4,2,"300 W 1st St, Alturas, California",-120.5452488,41.4839452
"242",107417,2014-02-16,"Florida","Orlando (Pine Hills)","4500 block of Charlene Terrace",1,6,"4500 block of Charlene Terrace, Orlando (Pine Hills), Florida",-81.4408563,28.5732194
"243",107519,2014-02-16,"Texas","Dallas","2600 block of South Harwood Street",1,7,"2600 block of South Harwood Street, Dallas, Texas",-96.7790007,32.7673389
"244",107673,2014-02-16,"Indiana","Fort Wayne","Lafayette Street and East Tillman Road",0,5,"Lafayette Street and East Tillman Road, Fort Wayne, Indiana",-85.1193708,41.0171871
"245",108659,2014-02-16,"Texas","Fort Worth","115 NW 25th St.",1,4,"115 NW 25th St., Fort Worth, Texas",-97.3499256,32.7897485
"246",107433,2014-02-16,"Florida","Jacksonville","1187 S. Edgewood Ave.",1,4,"1187 S. Edgewood Ave., Jacksonville, Florida",-81.7134144,30.3084697
"247",107403,2014-02-15,"Nevada","Las Vegas","Sahara and Maryland",0,5,"Sahara and Maryland, Las Vegas, Nevada",-115.1371011,36.1443428
"248",106394,2014-02-12,"Indiana","Gary","2220 block of Broadway",0,5,"2220 block of Broadway, Gary, Indiana",-87.3371429,41.5780964
"249",106243,2014-02-12,"California","Stockton","Constitution Park",1,3,"Constitution Park, Stockton, California",-121.2774788,37.9595498
"250",106481,2014-02-12,"California","Oakland","37th and International",1,3,"37th and International, Oakland, California",-122.2208675,37.7752471
"251",104721,2014-02-07,"Florida","Miami","Northwest 41st Street and 9th Avenue",0,5,"Northwest 41st Street and 9th Avenue, Miami, Florida",-80.2263806,25.8132391
"252",105010,2014-02-06,"Louisiana","New Orleans","4600 block of Downman Road",0,4,"4600 block of Downman Road, New Orleans, Louisiana",-90.0218038,30.0163516
"253",104218,2014-02-05,"Illinois","Chicago","6740 N Clark St",1,3,"6740 N Clark St, Chicago, Illinois",-87.6731401,42.0048278
"254",103698,2014-02-03,"Indiana","Franklin","2100 block of Bridlewood Dr",3,2,"2100 block of Bridlewood Dr, Franklin, Indiana",-86.0450037,39.5006696
"255",101301,2014-01-27,"North Carolina","Rocky Mount","821 Word Plaza",0,4,"821 Word Plaza, Rocky Mount, North Carolina",-77.8189529,35.9690182
"256",113665,2014-01-27,"Washington","Seattle","2nd Avenue South and South Main Street",1,4,"2nd Avenue South and South Main Street, Seattle, Washington",-122.331575,47.6000368
"257",100434,2014-01-25,"Illinois","Chicago","S Union Ave and W 51st St",1,4,"S Union Ave and W 51st St, Chicago, Illinois",-87.6429023,41.8016155
"258",100568,2014-01-25,"Florida","Belle Glade","600 block of Covenant Drive",0,4,"600 block of Covenant Drive, Belle Glade, Florida",-80.6738887,26.6868474
"259",98836,2014-01-21,"New Jersey","Newark","Springfield Avenue",2,3,"Springfield Avenue, Newark, New Jersey",-74.213466,40.7298335
"260",104902,2014-01-20,"Virginia","Manassas","8509 Rixlew Ln",0,4,"8509 Rixlew Ln, Manassas, Virginia",-77.5018772,38.7724416
"261",97407,2014-01-16,"Oklahoma","Ardmore","H St NE and Martin Luther King Blvd",2,4,"H St NE and Martin Luther King Blvd, Ardmore, Oklahoma",-97.1177603,34.1763015
"262",97365,2014-01-16,"Utah","Spanish Fork","37 N. 630 West",5,0,"37 N. 630 West, Spanish Fork, Utah",-111.6654437,40.1103481
"263",96792,2014-01-14,"California","Los Angeles","West 86th Street",0,4,"West 86th Street, Los Angeles, California",-118.3987642,33.9592417
"264",96185,2014-01-13,"Michigan","Detroit","800 block of Calvert St",0,4,"800 block of Calvert St, Detroit, Michigan",-83.092184,42.3872099
"265",95579,2014-01-12,"Illinois","Elgin","300 block of North St",0,5,"300 block of North St, Elgin, Illinois",-88.2802179,42.0401123
"266",95500,2014-01-12,"Louisiana","Tallulah","3600 block of Highway 80 W",0,6,"3600 block of Highway 80 W, Tallulah, Louisiana",-90.9867633,32.3306723
"267",95550,2014-01-12,"Alabama","Huntsville","University Drive",0,5,"University Drive, Huntsville, Alabama",-86.6503899,34.7365623
"268",95146,2014-01-11,"Mississippi","Jackson","3430 W. Capitol Street",0,4,"3430 W. Capitol Street, Jackson, Mississippi",-90.2284419,32.3236328
"269",94514,2014-01-05,"Pennsylvania","Erie","829 Parade St",1,3,"829 Parade St, Erie, Pennsylvania",-80.0745235,42.1300375
"270",92704,2014-01-03,"New York","Queens","Farmers Boulevard and 133rd Avenue",1,3,"Farmers Boulevard and 133rd Avenue, Queens, New York",-73.7628984,40.6775003
"271",92194,2014-01-01,"Virginia","Norfolk","Rockingham Street and Berkley Avenue Extended",2,2,"Rockingham Street and Berkley Avenue Extended, Norfolk, Virginia",-76.2789351,36.8307885
"272",476321,2015-12-31,"Louisiana","New Orleans","1900 block of Amelia Street",0,6,"1900 block of Amelia Street, New Orleans, Louisiana",-90.0959062,29.9303581
"273",473882,2015-12-27,"Tennessee","Jackson","North Parkway",0,4,"North Parkway, Jackson, Tennessee",-88.8176188,35.6486031
"274",472268,2015-12-26,"Pennsylvania","Philadelphia","4210 Macalester St",0,4,"4210 Macalester St, Philadelphia, Pennsylvania",-75.12113,40.0142161
"275",471867,2015-12-25,"Florida","Jacksonville","Franklin and Odessa",0,4,"Franklin and Odessa, Jacksonville, Florida",-81.6394057,30.3328796
"276",471860,2015-12-25,"Alabama","Mobile","785 Schillinger Rd S",0,4,"785 Schillinger Rd S, Mobile, Alabama",-88.2216179,30.6731365
"277",469468,2015-12-21,"California","San Leandro","14600 block of East 14th Street",0,4,"14600 block of East 14th Street, San Leandro, California",-122.1344915,37.7097716
"278",468968,2015-12-20,"North Carolina","Wilmington","11th and Castle Street",1,4,"11th and Castle Street, Wilmington, North Carolina",-77.93485,34.22887
"279",469614,2015-12-20,"Florida","North Miami Beach","NE 167th St and NE 6th Ave",0,4,"NE 167th St and NE 6th Ave, North Miami Beach, Florida",-80.1882389,25.9285197
"280",468787,2015-12-19,"Florida","Miami","21630 SW 120th Ave",1,4,"21630 SW 120th Ave, Miami, Florida",-80.3868069,25.5659103
"281",464665,2015-12-13,"California","Los Angeles","5550 S. Flower Street",1,3,"5550 S. Flower Street, Los Angeles, California",-118.282451,34.0160663
"282",464945,2015-12-13,"California","Huntington Beach","17000 block of Keelson Lane",0,4,"17000 block of Keelson Lane, Huntington Beach, California",-117.9904144,33.7116463
"283",465117,2015-12-12,"Illinois","Lovejoy (Brooklyn)","307 Jefferson St",1,3,"307 Jefferson St, Lovejoy (Brooklyn), Illinois",-90.1684255,38.6573252
"284",464002,2015-12-12,"Georgia","Savannah","Whitaker Street",0,4,"Whitaker Street, Savannah, Georgia",-81.0977483,32.0667719
"285",463642,2015-12-11,"Maryland","Baltimore","5100 block of Park Heights Avenue",1,3,"5100 block of Park Heights Avenue, Baltimore, Maryland",-76.6755655,39.3490371
"286",463734,2015-12-11,"Pennsylvania","Pittsburgh (Mount Oliver)","200 block of  Brownsville Road",0,4,"200 block of  Brownsville Road, Pittsburgh (Mount Oliver), Pennsylvania",-79.987511,40.415868
"287",461476,2015-12-08,"Ohio","Cincinnati (Fairmount)","2300 block of Baltimore Avenue",1,3,"2300 block of Baltimore Avenue, Cincinnati (Fairmount), Ohio",-84.561468,39.149724
"288",460049,2015-12-06,"Louisiana","Raceland","Market Street",1,3,"Market Street, Raceland, Louisiana",-90.6093227,29.719339
"289",460386,2015-12-06,"Nebraska","Omaha","North 108th Street and Military Road",2,3,"North 108th Street and Military Road, Omaha, Nebraska",-96.081417,41.3175875
"290",456893,2015-12-02,"California","San Bernardino","1365 South Waterman Ave",16,19,"1365 South Waterman Ave, San Bernardino, California",-117.2776234,34.0755639
"291",457037,2015-12-02,"Georgia","Savannah","100 block of West 33rd Street",1,3,"100 block of West 33rd Street, Savannah, Georgia",-81.1000248,32.0607278
"292",455394,2015-11-29,"Illinois","Kankakee","648 E Court St",0,5,"648 E Court St, Kankakee, Illinois",-87.8579296,41.1193089
"293",454059,2015-11-27,"Colorado","Colorado Springs","3480 Centennial Blvd",3,9,"3480 Centennial Blvd, Colorado Springs, Colorado",-104.8489734,38.8809351
"294",455684,2015-11-27,"California","Sacramento","7900 block of Florin Road",2,2,"7900 block of Florin Road, Sacramento, California",-121.4107057,38.4949095
"295",454788,2015-11-24,"South Carolina","Conway","1321 Colletta Ct",0,4,"1321 Colletta Ct, Conway, South Carolina",-79.1405152,33.8700378
"296",452007,2015-11-23,"Ohio","Columbus","90 block of S. Terrace Avenue",4,1,"90 block of S. Terrace Avenue, Columbus, Ohio",-83.0663705,39.9533603
"297",452120,2015-11-23,"Minnesota","Minneapolis","Morgan Avenue North",0,5,"Morgan Avenue North, Minneapolis, Minnesota",-93.3044889,44.9878876
"298",453317,2015-11-22,"Texas","Brownsville","1800 block of FM 802",0,4,"1800 block of FM 802, Brownsville, Texas",-97.4910639,25.9512763
"299",451338,2015-11-22,"Washington","Seattle","Broadway and Pike",0,4,"Broadway and Pike, Seattle, Washington",-122.3207916,47.6140896
"300",451305,2015-11-22,"New York","Newburgh","203 Broadway",0,5,"203 Broadway, Newburgh, New York",-74.0164024,41.5001098
"301",452362,2015-11-22,"South Carolina","North Charleston","Park Circle",1,3,"Park Circle, North Charleston, South Carolina",-79.9851775,32.8814008
"302",451349,2015-11-22,"Illinois","Chicago","4100 block of West Roosevelt",0,4,"4100 block of West Roosevelt, Chicago, Illinois",-87.7276188,41.8661269
"303",451495,2015-11-22,"Louisiana","New Orleans","1900 block of Gallier St",0,17,"1900 block of Gallier St, New Orleans, Louisiana",-90.0371554,29.9747756
"304",451057,2015-11-21,"Maryland","Baltimore","Stricker and School",1,3,"Stricker and School, Baltimore, Maryland",-76.6419338,39.3057902
"305",450505,2015-11-20,"Pennsylvania","Pittsburgh","Prospect Drive",1,3,"Prospect Drive, Pittsburgh, Pennsylvania",-79.9355364,40.4314201
"306",449814,2015-11-18,"California","Fresno","California Avenue and Martin Luther King Jr. Boulevard",0,5,"California Avenue and Martin Luther King Jr. Boulevard, Fresno, California",-119.7998626,36.7214086
"307",448653,2015-11-16,"Alabama","Cedar Bluff","1460 County Rd 664",3,1,"1460 County Rd 664, Cedar Bluff, Alabama",-85.6846382,34.2289049
"308",448419,2015-11-15,"Texas","Tennessee Colony","800 block of An County Rd 2217",5,0,"800 block of An County Rd 2217, Tennessee Colony, Texas",-95.806857,31.807593
